0,7.16593,8.0
1,7.62993,8.0
2,6.48471,8.0
3,5.20158,8.0
4,8.32624,8.0
5,10.83441,8.0
6,9.7558,8.0
7,5.89287,8.0
8,4.71711,8.0
9,11.8632,8.0
10,9.82639,8.0
11,5.15298,8.0
12,6.55031,8.0
13,7.7712,8.0
14,11.31096,8.0
15,6.27103,8.0
16,5.07434,8.0
17,10.28012,8.0
18,8.67405,8.0
19,14.33033,16.0
20,12.13971,16.0
21,18.14167,16.0
22,19.65104,16.0
23,17.15903,16.0
24,17.59877,16.0
25,19.07227,16.0
26,20.33815,16.0
27,16.72489,16.0
28,14.78939,16.0
29,16.02041,16.0
30,16.36714,16.0
31,16.82615,16.0
32,13.3274,16.0
33,17.45542,16.0
34,18.79586,16.0
35,18.18744,16.0
36,16.19124,16.0
37,22.39342,24.0
38,25.43454,24.0
39,24.31771,24.0
40,21.79713,24.0
41,19.72702,24.0
42,23.69634,24.0
43,24.70813,24.0
44,22.90036,24.0
45,21.47631,24.0
46,25.52724,24.0
47,25.61136,24.0
48,20.23819,24.0
49,23.22105,24.0
50,24.27193,24.0
51,25.53591,24.0
52,24.86304,24.0
53,19.85353,24.0
54,24.58703,24.0
55,27.06221,24.0
56,36.23619,36.0
57,35.20287,36.0
58,33.08471,36.0
59,36.70712,36.0
60,38.14153,36.0
61,34.0483,36.0
62,30.30579,36.0
63,37.81891,36.0
64,40.03025,36.0
65,32.89467,36.0
66,34.0911,36.0
67,35.46956,36.0
68,37.14594,36.0
69,39.03074,36.0
70,32.19779,36.0
71,39.65682,36.0
72,35.25004,36.0
73,36.97852,36.0
74,34.47109,36.0
75,38.24235,36.0
76,40.13152,36.0
77,33.87278,36.0
78,42.13697,44.0
79,44.5243,44.0
80,46.75945,44.0
81,45.63349,44.0
82,40.87324,44.0
83,43.97791,44.0
84,45.19791,44.0
85,44.0401,44.0
86,47.51421,52.0
87,53.47143,52.0
88,54.73642,52.0
89,52.91842,52.0
90,50.85375,52.0
91,49.48196,52.0
92,64.29373,60.0
93,59.93364,60.0
94,58.82662,60.0
95,58.26615,60.0
96,67.07794,64.0
97,66.87611,64.0
98,63.81911,64.0
99,62.6137,64.0
100,66.71212,64.0
101,70.63036,64.0
102,61.71813,64.0
103,62.30291,64.0
104,65.99709,64.0
105,66.0995,64.0
106,63.54205,64.0
107,61.9958,64.0
108,64.48262,64.0
109,66.18525,64.0
110,64.32218,64.0
111,63.06834,64.0
112,63.67191,64.0
