0,11.03051,8.0
1,12.99384,8.0
2,5.57399,8.0
3,1.73122,8.0
4,8.34357,8.0
5,8.93709,8.0
6,13.45429,16.0
7,11.89048,16.0
8,13.96526,16.0
9,21.80014,16.0
10,16.55972,16.0
11,18.72545,16.0
12,15.19029,16.0
13,15.09745,16.0
14,15.67334,16.0
15,24.08555,24.0
16,16.5984,24.0
17,27.99626,24.0
18,26.46253,24.0
19,24.09438,24.0
20,19.03798,24.0
21,21.78815,24.0
22,23.14106,24.0
23,21.3872,24.0
24,21.15417,24.0
25,31.18208,24.0
26,26.8911,24.0
27,22.09057,24.0
28,19.08462,24.0
29,19.45779,24.0
30,25.20226,24.0
31,25.63016,24.0
32,21.76541,24.0
33,20.75064,24.0
34,21.75585,24.0
35,21.50267,24.0
36,30.80044,32.0
37,35.09328,32.0
38,36.79503,32.0
39,36.65655,32.0
40,26.60683,32.0
41,30.45006,32.0
42,30.27309,32.0
43,39.05452,32.0
44,33.0431,32.0
45,28.47472,32.0
46,34.80691,32.0
47,33.39347,32.0
48,35.37297,32.0
49,29.04569,32.0
50,30.13305,32.0
51,33.15259,32.0
52,31.30565,32.0
53,32.25611,32.0
54,29.97672,32.0
55,35.89563,32.0
56,31.55274,32.0
57,29.95991,32.0
58,36.64605,32.0
59,31.93716,32.0
60,35.79553,32.0
61,26.92501,32.0
62,36.54596,32.0
63,35.42767,32.0
64,37.24947,40.0
65,39.42755,40.0
66,37.34875,40.0
67,39.56952,40.0
68,42.30394,40.0
69,41.66314,40.0
70,37.90192,40.0
71,45.81626,40.0
72,43.64086,40.0
73,37.7778,40.0
74,40.70156,40.0
75,47.49951,40.0
76,42.83079,40.0
77,36.7548,40.0
78,36.35833,40.0
79,44.26103,40.0
80,38.93624,40.0
81,40.94654,40.0
82,39.57985,40.0
83,43.71949,40.0
84,43.22383,40.0
85,42.14282,40.0
86,36.06918,40.0
87,44.106,40.0
88,43.78691,40.0
89,43.189,40.0
90,34.80876,40.0
91,39.87272,40.0
92,40.75752,40.0
93,50.61616,40.0
94,40.55364,40.0
95,34.83537,40.0
96,40.39602,40.0
97,42.47992,40.0
98,51.56543,48.0
99,45.6194,48.0
100,44.98974,48.0
101,53.98485,48.0
102,44.04613,48.0
103,44.75985,48.0
104,42.69121,48.0
105,55.87441,48.0
106,49.6343,48.0
107,45.50038,48.0
108,48.80376,48.0
109,49.23692,48.0
110,49.52318,48.0
111,44.74768,48.0
112,43.8771,48.0
113,47.73042,48.0
114,51.00858,48.0
115,45.17572,48.0
116,44.55622,48.0
117,54.63465,48.0
118,53.91953,48.0
119,45.89123,48.0
120,44.67546,48.0
121,44.52641,48.0
122,54.05499,48.0
123,50.71951,48.0
124,52.45474,48.0
125,54.23129,56.0
126,59.15054,56.0
127,59.1737,56.0
128,57.03159,56.0
129,52.27034,56.0
130,55.73187,56.0
131,60.945,56.0
132,46.62417,56.0
133,53.46944,56.0
134,58.31686,56.0
135,64.01851,56.0
136,55.43707,56.0
137,60.56342,56.0
138,57.01785,56.0
139,63.22488,56.0
140,48.38036,56.0
141,53.51083,56.0
142,57.53887,56.0
143,59.84249,56.0
144,47.09925,56.0
145,50.81223,56.0
146,54.38346,56.0
147,57.88373,56.0
148,61.56004,56.0
149,57.40441,56.0
150,57.3234,56.0
151,57.77705,56.0
152,60.25775,56.0
153,53.81649,56.0
154,61.28783,56.0
155,58.51248,56.0
156,63.98654,64.0
157,59.26965,64.0
158,64.82496,64.0
159,63.14147,64.0
160,60.86877,64.0
161,60.99091,64.0
162,64.88972,64.0
163,66.51455,64.0
164,63.4623,64.0
165,63.81894,64.0
166,60.89482,64.0
167,70.5618,64.0
168,63.89678,64.0
169,66.46079,64.0
170,63.03579,64.0
171,65.06389,64.0
172,59.79561,64.0
173,62.81557,64.0
174,61.81403,64.0
175,63.41791,64.0
176,65.22679,64.0
177,60.50359,64.0
178,58.25883,64.0
179,63.09596,64.0
180,69.65406,64.0
181,64.44121,64.0
182,56.92644,64.0
183,64.00019,64.0
184,65.25035,64.0
185,65.28649,64.0
186,61.12119,64.0
187,64.60944,64.0
188,69.43605,64.0
189,63.26071,64.0
190,63.80558,64.0
191,70.01671,64.0
192,65.23265,64.0
193,63.09593,64.0
194,58.43624,64.0
195,64.67445,64.0
196,60.68124,64.0
197,58.16838,64.0
198,62.17541,64.0
199,58.35769,64.0
200,64.65896,64.0
201,66.09585,64.0
202,65.57846,64.0
203,62.27593,64.0
204,64.94583,64.0
205,67.86725,64.0
206,63.27098,64.0
207,58.23144,64.0
208,68.45272,64.0
209,67.54612,64.0
210,57.34881,64.0
211,69.25419,72.0
212,69.97887,72.0
213,78.99195,72.0
214,72.38519,72.0
215,71.92453,72.0
216,72.64719,72.0
217,76.3888,72.0
218,69.9708,72.0
219,68.16516,72.0
220,68.47622,72.0
221,67.85939,72.0
222,72.19941,72.0
223,70.55296,72.0
224,69.49078,72.0
225,72.91735,72.0
226,71.47797,72.0
227,70.27147,72.0
228,76.1046,72.0
229,72.56233,72.0
230,67.67681,72.0
231,72.87734,80.0
232,82.43012,80.0
233,88.16052,88.0
234,91.67003,88.0
235,86.24974,88.0
236,84.05071,88.0
237,87.81019,88.0
238,89.48233,88.0
239,80.28294,88.0
240,83.01697,88.0
241,91.56275,88.0
242,90.23051,88.0
243,87.8068,88.0
244,92.37999,96.0
245,96.4335,96.0
246,95.44489,96.0
247,92.01818,96.0
248,94.74007,96.0
249,93.38794,96.0
250,93.24002,96.0
251,97.90807,96.0
252,93.59268,96.0
253,97.50553,96.0
254,95.30612,96.0
255,91.89605,96.0
256,94.27544,96.0
257,95.88981,96.0
258,100.88642,96.0
259,93.34573,96.0
260,105.24486,104.0
261,100.59236,104.0
262,98.41884,104.0
263,102.67021,104.0
264,99.98088,104.0
265,105.17861,104.0
266,102.2738,104.0
267,105.90158,104.0
268,107.04595,104.0
269,97.59101,104.0
270,106.07914,104.0
271,113.90649,104.0
272,102.93786,104.0
273,103.21176,104.0
274,102.05314,104.0
275,105.62962,104.0
276,106.47554,104.0
277,96.74128,104.0
278,104.79558,104.0
279,111.4304,104.0
280,105.43478,104.0
281,102.48736,104.0
282,107.51114,104.0
283,109.37294,104.0
284,111.31776,104.0
285,97.04225,104.0
286,104.57791,104.0
287,108.18794,104.0
288,110.7507,104.0
289,99.87661,104.0
290,103.12438,104.0
291,106.98068,104.0
292,104.72039,104.0
293,106.73252,112.0
294,103.99932,112.0
295,108.31189,112.0
296,112.05969,112.0
297,111.85799,112.0
298,113.48002,112.0
299,108.71854,112.0
