0,7.52066,8.0
1,11.68206,8.0
2,10.26289,8.0
3,9.89966,8.0
4,7.33978,8.0
5,9.47344,8.0
6,8.73327,8.0
7,6.37414,8.0
8,7.67848,8.0
9,9.68408,8.0
10,7.84959,8.0
11,7.9882,8.0
12,10.88545,8.0
13,8.44483,8.0
14,7.84636,8.0
15,10.11955,8.0
16,7.44418,8.0
17,5.69018,8.0
18,8.8769,8.0
19,8.8939,8.0
20,7.01969,8.0
21,9.25548,8.0
22,10.74171,8.0
23,9.04297,8.0
24,6.24173,8.0
25,7.15726,8.0
26,11.00624,8.0
27,7.87234,8.0
28,6.35723,8.0
29,13.26842,16.0
30,17.06898,16.0
31,17.64482,16.0
32,15.73855,16.0
33,15.88357,16.0
34,17.96163,16.0
35,16.95898,16.0
36,14.25514,16.0
37,15.32151,16.0
38,15.34484,16.0
39,13.80573,16.0
40,16.67827,16.0
41,13.9318,16.0
42,16.13534,16.0
43,16.44111,16.0
44,13.83046,16.0
45,12.77076,16.0
46,16.0017,16.0
47,17.84606,16.0
48,15.06251,16.0
49,14.98987,16.0
50,14.14696,16.0
51,17.64288,16.0
52,18.12156,16.0
53,16.00722,16.0
54,13.2899,16.0
55,17.26728,16.0
56,15.23958,16.0
57,14.55328,16.0
58,17.54371,16.0
59,18.61144,16.0
60,15.34541,16.0
61,13.32009,16.0
62,15.03506,16.0
63,18.68357,16.0
64,24.89525,24.0
65,23.91088,24.0
66,22.04089,24.0
67,22.92858,24.0
68,20.75144,24.0
69,21.39026,24.0
70,22.53405,24.0
71,26.07432,24.0
72,23.77304,24.0
73,22.34172,24.0
74,22.94721,24.0
75,24.21269,24.0
76,27.33288,24.0
77,24.13806,24.0
78,23.40061,24.0
79,24.377,24.0
80,24.86406,24.0
81,22.4743,24.0
82,26.77407,24.0
83,24.07281,24.0
84,26.88504,24.0
85,26.16809,24.0
86,22.41284,24.0
87,22.40228,24.0
88,25.21843,24.0
89,26.02544,24.0
90,22.43525,24.0
91,24.01222,24.0
92,21.9379,24.0
93,26.06321,24.0
94,22.69318,24.0
95,24.67218,24.0
96,23.25278,24.0
97,25.24179,24.0
98,33.45907,32.0
99,29.62294,32.0
100,32.86871,32.0
101,32.99494,32.0
102,33.08388,32.0
103,31.70327,32.0
104,31.72127,32.0
105,33.046,32.0
106,29.90059,32.0
107,31.54663,32.0
108,41.072,40.0
109,41.82943,40.0
110,43.21627,40.0
111,36.31717,40.0
112,39.32785,40.0
113,44.51463,40.0
114,39.87746,40.0
115,35.99686,40.0
116,39.54501,40.0
117,40.49423,40.0
118,38.56561,40.0
119,46.79594,48.0
120,45.8111,48.0
121,49.22065,48.0
122,47.73921,48.0
123,46.563,48.0
124,45.64706,48.0
125,48.80328,48.0
126,48.44812,48.0
127,47.73231,48.0
128,46.1545,48.0
129,47.59304,48.0
130,50.06278,48.0
131,45.9691,48.0
132,46.22604,48.0
133,50.52211,48.0
134,47.76287,48.0
135,46.14022,48.0
136,45.81347,48.0
137,47.78385,48.0
138,49.73323,48.0
139,53.20559,48.0
140,45.7788,48.0
141,47.2858,48.0
142,46.85477,48.0
143,49.17724,48.0
144,47.95789,48.0
145,48.4638,48.0
146,51.46773,48.0
147,48.87631,48.0
148,46.90603,48.0
149,47.61881,48.0
150,47.67969,48.0
151,48.79073,48.0
152,46.90729,48.0
153,47.07247,48.0
154,47.66319,48.0
155,46.84477,48.0
156,46.74656,48.0
157,55.85855,56.0
158,56.78796,56.0
159,56.67107,56.0
160,55.36817,56.0
161,56.08227,56.0
162,56.54876,56.0
163,60.53851,56.0
164,55.02455,56.0
165,56.30443,56.0
166,57.85472,56.0
167,57.86435,56.0
168,55.05858,56.0
169,51.75943,56.0
170,56.00694,56.0
171,57.95176,56.0
172,57.00605,56.0
173,57.63831,56.0
174,57.33432,56.0
175,58.34295,56.0
176,57.13574,56.0
177,55.51338,56.0
178,52.64393,56.0
179,54.18714,56.0
180,58.19679,56.0
181,63.3107,64.0
182,63.30382,64.0
183,65.11678,64.0
184,67.00007,64.0
185,64.42148,64.0
186,60.88974,64.0
187,64.39721,64.0
188,67.98429,64.0
189,63.4945,64.0
190,62.7689,64.0
191,63.31993,64.0
192,64.94323,64.0
193,63.01916,64.0
194,62.20538,64.0
195,63.53572,64.0
196,66.44569,64.0
197,63.38851,64.0
198,63.50339,64.0
199,62.66361,64.0
200,66.68718,64.0
201,64.68662,64.0
202,63.26652,64.0
203,64.48041,64.0
204,72.07167,72.0
205,70.89428,72.0
206,69.50874,72.0
207,69.79399,72.0
208,74.40036,72.0
209,74.98382,72.0
210,72.63885,72.0
211,70.05011,72.0
212,72.19926,72.0
213,72.23846,72.0
214,74.71324,72.0
215,70.40831,72.0
216,72.87422,72.0
217,74.84055,72.0
218,72.67267,72.0
219,69.32991,72.0
220,72.6051,72.0
221,72.79287,72.0
222,74.22445,72.0
223,71.25536,72.0
224,68.04608,72.0
225,74.43702,72.0
226,73.16376,72.0
227,70.40496,72.0
228,72.25152,72.0
229,73.21417,72.0
230,74.22645,72.0
231,67.67931,72.0
232,71.904,72.0
233,69.40064,72.0
234,69.04838,72.0
235,71.99452,72.0
236,69.76337,72.0
237,71.45364,72.0
238,72.74143,72.0
239,71.63096,72.0
240,70.06042,72.0
241,74.50605,72.0
242,73.41649,72.0
243,77.28957,80.0
244,79.69894,80.0
245,79.56089,80.0
246,81.60111,80.0
247,78.22942,80.0
248,78.20203,80.0
249,81.47071,80.0
250,81.75576,80.0
251,81.08425,80.0
252,78.31229,80.0
253,79.83677,80.0
254,82.13931,80.0
255,81.8195,80.0
256,79.67186,80.0
257,80.24792,80.0
258,80.83709,80.0
259,79.58564,80.0
260,80.36396,80.0
261,76.73819,80.0
262,78.89476,80.0
263,83.94227,80.0
264,79.96062,80.0
265,78.86228,80.0
266,77.52214,80.0
267,80.98355,80.0
268,78.9878,80.0
269,80.07042,80.0
270,82.15211,80.0
271,78.29786,80.0
272,78.27677,80.0
273,78.56595,80.0
274,79.98476,80.0
275,80.34632,80.0
276,78.61102,80.0
277,78.48713,80.0
278,81.51542,80.0
279,80.58086,80.0
280,80.83252,80.0
281,76.74513,80.0
282,80.86952,80.0
283,82.28994,80.0
284,79.10441,80.0
285,80.24275,80.0
286,78.50092,80.0
287,82.51469,80.0
288,86.93757,88.0
289,84.0,88.0
290,86.95851,88.0
291,87.14636,88.0
292,89.93163,88.0
293,87.88628,88.0
294,87.42805,88.0
295,87.12818,88.0
296,88.24467,88.0
297,86.45254,88.0
298,88.04288,88.0
299,84.02444,88.0
